               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.021005,           0.0081437,          0.00083649,             0.97042,              0.9962,             0.99285,             0.82603,            0.014988,           0.0034471,           0.0071641,            0.006238,            0.006238,            0.006238
                  40,            0.021064,           0.0081764,          0.00078324,             0.98668,             0.98945,             0.99255,             0.83055,            0.014943,           0.0033993,           0.0068526,            0.006139,            0.006139,            0.006139
                  41,            0.020735,           0.0081303,          0.00084006,             0.98311,              0.9962,             0.99331,             0.83837,            0.015132,           0.0034041,           0.0068437,             0.00604,             0.00604,             0.00604
                  42,            0.020414,           0.0080537,          0.00075386,             0.97765,              0.9962,             0.99302,             0.84001,            0.014804,           0.0033912,           0.0071559,            0.005941,            0.005941,            0.005941
                  43,            0.020772,           0.0080682,          0.00070508,             0.98608,              0.9939,             0.99265,             0.83341,            0.014794,           0.0034039,           0.0071861,            0.005842,            0.005842,            0.005842
                  44,            0.020373,           0.0080496,          0.00074517,             0.99095,             0.99021,             0.99366,             0.83599,            0.014714,           0.0034366,           0.0070419,            0.005743,            0.005743,            0.005743
                  45,            0.020564,           0.0080927,           0.0010755,             0.98939,              0.9962,             0.99264,              0.8335,            0.014356,           0.0034479,           0.0069755,            0.005644,            0.005644,            0.005644
                  46,            0.020438,           0.0080114,           0.0007586,             0.96667,             0.99294,             0.99321,             0.84157,             0.01463,           0.0034415,           0.0071493,            0.005545,            0.005545,            0.005545
                  47,            0.020002,           0.0079669,          0.00066017,              0.9664,             0.99341,             0.99288,             0.82838,            0.014436,           0.0034405,           0.0070364,            0.005446,            0.005446,            0.005446
                  48,            0.019957,           0.0079444,          0.00072742,             0.97933,             0.99373,             0.99382,             0.85306,            0.014396,           0.0034413,           0.0068494,            0.005347,            0.005347,            0.005347
                  49,             0.02015,           0.0078776,          0.00067268,             0.96864,             0.99457,             0.99328,             0.85037,            0.014401,           0.0034033,           0.0071146,            0.005248,            0.005248,            0.005248
                  50,            0.019769,           0.0078929,          0.00073156,             0.97485,              0.9962,             0.99086,              0.8451,            0.014558,           0.0033711,           0.0071423,            0.005149,            0.005149,            0.005149
                  51,            0.019728,             0.00789,          0.00066942,             0.98608,             0.99089,             0.99353,             0.85973,            0.014468,           0.0033626,             0.00683,             0.00505,             0.00505,             0.00505
                  52,            0.019618,           0.0078098,          0.00067792,              0.9885,             0.99129,             0.99311,             0.84564,            0.014481,           0.0034101,           0.0070573,            0.004951,            0.004951,            0.004951
                  53,            0.019552,           0.0078292,          0.00061489,             0.98954,             0.99446,               0.993,             0.83868,            0.014443,           0.0034074,           0.0071976,            0.004852,            0.004852,            0.004852
                  54,             0.01944,             0.00796,          0.00068395,             0.97805,             0.99324,             0.99301,             0.85386,            0.014463,            0.003364,           0.0072281,            0.004753,            0.004753,            0.004753
                  55,            0.019171,           0.0078434,          0.00073107,             0.99051,              0.9962,             0.99294,             0.83749,            0.014269,           0.0033562,           0.0072498,            0.004654,            0.004654,            0.004654
                  56,             0.01908,           0.0077349,          0.00059736,             0.98988,             0.99271,             0.99306,             0.85442,            0.014066,           0.0033374,            0.007102,            0.004555,            0.004555,            0.004555
                  57,             0.01918,           0.0076969,          0.00055097,              0.9849,             0.98677,              0.9933,             0.83529,            0.014286,           0.0033613,           0.0074433,            0.004456,            0.004456,            0.004456
                  58,            0.019134,           0.0076258,          0.00066702,             0.98441,              0.9962,              0.9933,             0.86008,            0.014146,           0.0033006,           0.0074296,            0.004357,            0.004357,            0.004357
                  59,            0.018758,           0.0074743,          0.00057624,             0.97638,              0.9953,             0.99379,             0.85977,            0.013987,           0.0033196,           0.0071182,            0.004258,            0.004258,            0.004258
                  60,            0.018623,           0.0076923,          0.00061626,             0.97927,              0.9962,             0.99319,             0.86035,            0.013885,           0.0032879,           0.0070871,            0.004159,            0.004159,            0.004159
                  61,            0.018739,           0.0075367,          0.00057681,             0.98295,             0.99272,             0.99336,             0.87369,            0.013936,           0.0033211,           0.0071208,             0.00406,             0.00406,             0.00406
                  62,            0.018521,           0.0076027,          0.00059329,             0.98577,              0.9962,             0.99341,             0.86162,            0.013943,           0.0032868,           0.0073154,            0.003961,            0.003961,            0.003961
                  63,            0.018524,           0.0075881,          0.00058718,             0.98542,              0.9952,             0.99292,             0.84379,            0.013884,           0.0032605,           0.0073224,            0.003862,            0.003862,            0.003862
                  64,            0.018466,           0.0075259,          0.00053036,             0.98007,             0.99556,             0.99318,             0.85242,            0.013896,           0.0032886,           0.0072573,            0.003763,            0.003763,            0.003763
                  65,            0.017896,           0.0073593,          0.00055877,             0.97791,              0.9962,             0.99353,             0.86935,            0.013765,           0.0032475,           0.0073849,            0.003664,            0.003664,            0.003664
                  66,             0.01835,           0.0074922,          0.00051663,             0.98122,              0.9962,             0.99303,              0.8619,            0.013869,           0.0032939,            0.007203,            0.003565,            0.003565,            0.003565
                  67,            0.018196,           0.0073499,          0.00049057,             0.99038,             0.99431,             0.99291,             0.86844,            0.013879,           0.0032765,           0.0072631,            0.003466,            0.003466,            0.003466
                  68,            0.017981,           0.0074132,          0.00056104,             0.98155,              0.9962,             0.99308,             0.86565,            0.013743,           0.0032323,           0.0072167,            0.003367,            0.003367,            0.003367
                  69,            0.017682,            0.007515,          0.00050027,             0.98232,             0.99467,             0.99365,             0.87225,            0.013927,           0.0032538,           0.0072144,            0.003268,            0.003268,            0.003268
                  70,            0.018016,           0.0074314,          0.00067824,             0.97151,              0.9962,             0.99355,             0.87184,            0.013569,           0.0032182,           0.0070389,            0.003169,            0.003169,            0.003169
                  71,            0.017683,           0.0072947,          0.00052497,             0.98111,              0.9962,             0.99352,             0.87261,            0.014028,           0.0032317,            0.007404,             0.00307,             0.00307,             0.00307
                  72,            0.017687,           0.0073155,          0.00047195,             0.97656,             0.99474,             0.99311,             0.87001,            0.014172,           0.0032481,           0.0074084,            0.002971,            0.002971,            0.002971
                  73,             0.01758,           0.0073362,          0.00053761,             0.98443,              0.9962,             0.99352,             0.86131,            0.013728,           0.0032361,           0.0074071,            0.002872,            0.002872,            0.002872
                  74,            0.017377,           0.0072778,          0.00044868,             0.98236,             0.99455,             0.99374,             0.87461,            0.013814,           0.0032266,           0.0075842,            0.002773,            0.002773,            0.002773
                  75,            0.017359,           0.0071806,          0.00050452,             0.98098,              0.9944,             0.99367,             0.87987,            0.013628,            0.003236,           0.0074915,            0.002674,            0.002674,            0.002674
                  76,            0.017248,           0.0071056,          0.00045456,             0.97953,              0.9962,             0.99378,              0.8722,            0.013636,           0.0032296,           0.0074631,            0.002575,            0.002575,            0.002575
                  77,            0.016993,           0.0074225,          0.00044069,             0.97281,              0.9962,             0.99359,             0.86693,            0.013453,            0.003225,           0.0075128,            0.002476,            0.002476,            0.002476
                  78,            0.017198,           0.0073305,          0.00041237,             0.97615,              0.9962,             0.99283,             0.87552,            0.013542,           0.0031943,           0.0077131,            0.002377,            0.002377,            0.002377
                  79,            0.017216,           0.0070517,          0.00039073,             0.97975,             0.99191,             0.99347,             0.88275,            0.013696,           0.0032235,           0.0075719,            0.002278,            0.002278,            0.002278
                  80,            0.016865,           0.0071039,          0.00045408,             0.98716,             0.99183,             0.99321,             0.87637,            0.013616,           0.0032016,           0.0078139,            0.002179,            0.002179,            0.002179
                  81,             0.01686,           0.0071506,          0.00032401,             0.98486,             0.99198,             0.99352,             0.87268,            0.013733,           0.0031953,           0.0079629,             0.00208,             0.00208,             0.00208
                  82,            0.016647,            0.007155,          0.00036484,             0.98147,             0.99204,             0.99314,             0.87492,            0.013743,           0.0031697,           0.0079912,            0.001981,            0.001981,            0.001981
                  83,            0.016498,           0.0069322,          0.00037871,             0.98493,             0.99226,             0.99324,             0.87977,            0.013811,           0.0032023,           0.0079556,            0.001882,            0.001882,            0.001882
                  84,            0.016379,           0.0068676,          0.00036028,             0.98582,             0.99228,             0.99328,             0.87272,            0.013497,           0.0031887,           0.0080125,            0.001783,            0.001783,            0.001783
                  85,            0.016535,            0.007156,          0.00032513,             0.98237,             0.99399,              0.9931,             0.88152,            0.013501,           0.0031908,           0.0079917,            0.001684,            0.001684,            0.001684
                  86,            0.016441,           0.0068705,          0.00036599,             0.98723,             0.99445,             0.99326,              0.8791,            0.013527,           0.0031983,           0.0078623,            0.001585,            0.001585,            0.001585
                  87,            0.016162,           0.0069106,          0.00038841,             0.98587,             0.99438,             0.99342,              0.8795,            0.013696,           0.0032158,           0.0076695,            0.001486,            0.001486,            0.001486
                  88,            0.016483,           0.0069063,          0.00038027,             0.98756,              0.9925,             0.99288,             0.87924,            0.013544,           0.0031816,           0.0079248,            0.001387,            0.001387,            0.001387
                  89,            0.016296,           0.0070718,           0.0003262,             0.99055,             0.99489,             0.99315,             0.88067,            0.013565,           0.0031783,           0.0080897,            0.001288,            0.001288,            0.001288
                  90,            0.016076,           0.0067804,          0.00027798,               0.987,              0.9921,             0.99308,             0.88178,            0.013652,           0.0031654,           0.0080838,            0.001189,            0.001189,            0.001189
                  91,            0.016178,           0.0069659,          0.00033951,             0.98548,             0.99167,             0.99328,             0.88623,            0.013586,            0.003176,           0.0080258,             0.00109,             0.00109,             0.00109
                  92,            0.015714,           0.0068216,          0.00032392,             0.98404,             0.99411,             0.99332,             0.88329,            0.013596,           0.0031714,           0.0081477,            0.000991,            0.000991,            0.000991
                  93,             0.01584,           0.0069224,          0.00032261,              0.9868,              0.9917,             0.99329,             0.88645,            0.013542,           0.0031725,           0.0082102,            0.000892,            0.000892,            0.000892
                  94,            0.015921,            0.006908,          0.00035269,             0.98242,             0.99177,             0.99326,             0.88161,            0.013555,            0.003167,           0.0080847,            0.000793,            0.000793,            0.000793
                  95,            0.015766,           0.0067364,          0.00034362,             0.98069,              0.9944,             0.99326,             0.88667,            0.013504,           0.0031653,            0.008134,            0.000694,            0.000694,            0.000694
                  96,            0.015638,           0.0067413,          0.00032355,             0.98149,             0.99511,              0.9933,             0.88775,            0.013463,           0.0031549,           0.0082357,            0.000595,            0.000595,            0.000595
                  97,            0.015743,           0.0067169,           0.0002778,             0.97948,             0.99536,             0.99333,             0.88957,            0.013423,           0.0031565,           0.0083093,            0.000496,            0.000496,            0.000496
                  98,            0.015714,           0.0066049,          0.00028045,             0.98065,             0.99546,              0.9933,             0.88834,            0.013394,           0.0031682,            0.008296,            0.000397,            0.000397,            0.000397
                  99,            0.015371,           0.0066781,          0.00032774,             0.98032,              0.9962,             0.99332,             0.89083,              0.0134,            0.003164,           0.0083545,            0.000298,            0.000298,            0.000298
