               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.021648,           0.0080118,          0.00091523,             0.97379,             0.99536,             0.99278,              0.8211,            0.013716,           0.0033756,           0.0019972,            0.006535,            0.006535,            0.006535
                  37,            0.022054,             0.00795,          0.00089246,              0.9772,             0.99401,             0.99288,              0.8075,            0.013697,            0.003351,           0.0018588,            0.006436,            0.006436,            0.006436
                  38,            0.021499,            0.007985,          0.00083183,             0.97269,             0.99509,             0.99226,             0.84477,            0.013433,           0.0034037,           0.0018458,            0.006337,            0.006337,            0.006337
                  39,            0.021576,           0.0077518,          0.00083055,             0.96987,             0.99284,             0.99269,             0.82864,            0.013756,           0.0032793,           0.0020392,            0.006238,            0.006238,            0.006238
                  40,             0.02131,           0.0078882,          0.00093701,             0.98167,              0.9945,              0.9924,             0.84476,            0.013602,           0.0033517,           0.0018749,            0.006139,            0.006139,            0.006139
                  41,            0.021313,           0.0080011,          0.00069674,             0.98156,             0.99505,             0.99242,             0.84418,            0.013427,           0.0033109,           0.0018843,             0.00604,             0.00604,             0.00604
                  42,            0.021102,           0.0080263,          0.00064582,             0.98131,             0.99486,             0.99256,             0.84084,            0.013206,           0.0032651,           0.0018631,            0.005941,            0.005941,            0.005941
                  43,            0.021073,           0.0080284,          0.00068589,             0.97854,             0.99534,             0.99292,             0.83291,            0.013269,           0.0032529,           0.0017963,            0.005842,            0.005842,            0.005842
                  44,            0.020437,           0.0078168,          0.00068295,             0.98974,             0.99613,              0.9927,             0.84333,              0.0128,           0.0032195,           0.0017752,            0.005743,            0.005743,            0.005743
                  45,            0.020864,           0.0077343,          0.00065455,             0.96803,             0.99294,             0.99241,             0.85503,            0.013238,           0.0031857,           0.0017939,            0.005644,            0.005644,            0.005644
                  46,            0.020659,           0.0076217,          0.00062079,             0.97036,             0.99529,             0.99266,              0.8563,            0.013212,           0.0032108,           0.0017727,            0.005545,            0.005545,            0.005545
                  47,            0.020104,           0.0077772,          0.00072917,             0.97641,             0.99513,             0.99279,             0.84725,            0.013574,           0.0032875,           0.0018298,            0.005446,            0.005446,            0.005446
                  48,             0.02011,           0.0077139,          0.00056288,             0.97628,             0.99539,             0.99211,             0.85206,            0.013101,           0.0032111,           0.0018935,            0.005347,            0.005347,            0.005347
                  49,            0.019774,           0.0076729,          0.00054821,             0.97885,             0.99349,             0.99302,              0.8493,            0.013069,           0.0032377,           0.0019778,            0.005248,            0.005248,            0.005248
                  50,            0.019449,           0.0077258,          0.00058464,              0.9784,             0.99613,             0.99344,             0.85506,            0.012981,           0.0032842,           0.0019038,            0.005149,            0.005149,            0.005149
                  51,            0.020049,           0.0077677,          0.00079949,             0.96395,             0.99613,             0.99245,             0.84742,            0.013084,           0.0032966,           0.0018456,             0.00505,             0.00505,             0.00505
                  52,            0.020007,           0.0076515,          0.00072559,             0.96323,             0.98899,             0.99362,             0.85529,            0.012863,           0.0032075,           0.0018374,            0.004951,            0.004951,            0.004951
                  53,            0.019712,            0.007479,          0.00052188,             0.97245,             0.99613,             0.99322,             0.87939,            0.012708,            0.003158,           0.0017762,            0.004852,            0.004852,            0.004852
                  54,            0.019274,           0.0074888,          0.00056732,             0.97748,             0.99613,             0.99248,             0.87435,            0.012426,           0.0031497,            0.001868,            0.004753,            0.004753,            0.004753
                  55,             0.01954,           0.0076818,          0.00060454,             0.98842,             0.99613,             0.99291,             0.87518,            0.012743,           0.0032317,           0.0018273,            0.004654,            0.004654,            0.004654
                  56,            0.019144,            0.007392,          0.00046642,             0.97997,             0.99613,             0.99239,             0.84853,            0.012866,           0.0031931,           0.0019114,            0.004555,            0.004555,            0.004555
                  57,            0.019221,           0.0073522,          0.00046496,             0.97639,             0.99613,             0.99342,             0.87167,            0.012777,           0.0031836,           0.0018816,            0.004456,            0.004456,            0.004456
                  58,            0.019166,           0.0075978,          0.00054956,             0.98133,             0.99613,             0.99245,             0.86456,            0.012484,           0.0031532,           0.0018494,            0.004357,            0.004357,            0.004357
                  59,            0.019036,           0.0073796,          0.00049618,             0.97982,             0.99613,             0.99206,             0.87522,            0.012598,           0.0031805,           0.0019316,            0.004258,            0.004258,            0.004258
                  60,             0.01905,            0.007396,          0.00054428,             0.96422,             0.99313,             0.99242,             0.84511,            0.013005,           0.0032297,           0.0018747,            0.004159,            0.004159,            0.004159
                  61,             0.01886,           0.0074727,          0.00051965,             0.97166,             0.99613,             0.99287,             0.87516,             0.01275,           0.0032035,           0.0019071,             0.00406,             0.00406,             0.00406
                  62,            0.018838,           0.0073399,          0.00046901,             0.98052,             0.99613,             0.99333,             0.87133,             0.01281,           0.0031185,           0.0018834,            0.003961,            0.003961,            0.003961
                  63,            0.018563,           0.0073003,          0.00047087,             0.98504,             0.99613,             0.99294,             0.88251,             0.01268,           0.0031423,           0.0019227,            0.003862,            0.003862,            0.003862
                  64,            0.018556,           0.0071964,          0.00048627,             0.97928,             0.99613,             0.99245,             0.88251,            0.012582,           0.0030865,           0.0019022,            0.003763,            0.003763,            0.003763
                  65,            0.018498,           0.0072787,          0.00044424,             0.98541,             0.99613,             0.99334,             0.88171,            0.012603,           0.0030978,           0.0018482,            0.003664,            0.003664,            0.003664
                  66,            0.018177,           0.0073658,          0.00037424,             0.98216,             0.99613,             0.99258,             0.87146,            0.012445,           0.0031406,           0.0019485,            0.003565,            0.003565,            0.003565
                  67,             0.01853,           0.0071555,          0.00041246,             0.98991,             0.99613,             0.99259,             0.89232,            0.012555,           0.0031215,            0.001978,            0.003466,            0.003466,            0.003466
                  68,            0.018309,           0.0072423,          0.00045004,             0.98368,             0.99613,             0.99317,             0.87912,            0.012584,           0.0031496,           0.0018984,            0.003367,            0.003367,            0.003367
                  69,            0.018314,           0.0070788,          0.00044134,             0.98213,             0.99613,             0.99312,             0.86445,             0.01258,           0.0030884,           0.0019186,            0.003268,            0.003268,            0.003268
                  70,            0.018255,           0.0072058,          0.00057486,             0.98394,             0.99605,             0.99295,             0.88447,            0.012588,           0.0031383,           0.0018334,            0.003169,            0.003169,            0.003169
                  71,            0.017961,           0.0070574,          0.00048165,             0.97786,             0.99613,             0.99313,             0.87834,            0.012574,           0.0030947,           0.0018947,             0.00307,             0.00307,             0.00307
                  72,            0.017811,            0.007115,          0.00037723,             0.98187,             0.99553,             0.99334,              0.8804,            0.012583,           0.0030664,           0.0019193,            0.002971,            0.002971,            0.002971
                  73,            0.017924,           0.0071807,          0.00060229,             0.98487,             0.99613,             0.99311,              0.8985,            0.012528,            0.003099,           0.0019664,            0.002872,            0.002872,            0.002872
                  74,            0.017902,           0.0071305,          0.00045515,             0.98041,             0.99613,             0.99308,             0.88863,             0.01246,            0.003075,           0.0018835,            0.002773,            0.002773,            0.002773
                  75,            0.017606,           0.0070052,          0.00035743,             0.98111,             0.99613,             0.99298,             0.87397,            0.012485,           0.0030581,           0.0019049,            0.002674,            0.002674,            0.002674
                  76,            0.017688,           0.0069758,          0.00039146,             0.97701,             0.99613,             0.99346,             0.88894,            0.012433,           0.0031054,            0.001943,            0.002575,            0.002575,            0.002575
                  77,            0.017444,           0.0070104,          0.00033942,              0.9868,             0.99602,             0.99321,             0.88809,            0.012307,           0.0030631,           0.0019412,            0.002476,            0.002476,            0.002476
                  78,            0.017565,           0.0069734,          0.00032729,             0.98666,             0.99606,             0.99283,             0.88343,            0.012336,           0.0030724,           0.0019424,            0.002377,            0.002377,            0.002377
                  79,            0.017228,           0.0069388,          0.00033777,             0.98135,             0.99613,             0.99286,             0.89621,            0.012173,           0.0030087,           0.0019335,            0.002278,            0.002278,            0.002278
                  80,            0.017235,           0.0070579,          0.00031691,             0.98095,             0.99612,             0.99243,             0.89817,            0.012084,           0.0030328,           0.0020239,            0.002179,            0.002179,            0.002179
                  81,            0.017103,           0.0069753,          0.00038202,             0.98267,             0.99613,              0.9935,             0.90083,            0.012135,           0.0030334,           0.0019406,             0.00208,             0.00208,             0.00208
                  82,            0.016974,           0.0069153,          0.00030964,             0.98276,             0.99613,             0.99252,             0.89275,            0.012058,           0.0030191,           0.0019778,            0.001981,            0.001981,            0.001981
                  83,            0.017013,           0.0069449,          0.00036954,             0.98438,             0.99613,             0.99287,             0.89236,            0.012135,           0.0030075,           0.0019558,            0.001882,            0.001882,            0.001882
                  84,            0.016975,           0.0069444,          0.00036275,             0.98697,             0.99613,             0.99288,             0.90407,            0.012158,           0.0030424,           0.0019533,            0.001783,            0.001783,            0.001783
                  85,            0.016748,           0.0069803,          0.00025595,             0.98409,             0.99613,             0.99312,             0.89726,            0.012093,           0.0030529,           0.0020073,            0.001684,            0.001684,            0.001684
                  86,            0.016908,           0.0068602,          0.00027386,             0.98489,             0.99613,             0.99307,             0.89937,            0.012103,           0.0030805,           0.0020026,            0.001585,            0.001585,            0.001585
                  87,             0.01661,           0.0068791,          0.00034507,             0.98642,             0.99613,             0.99311,             0.89994,            0.012084,           0.0030517,            0.001948,            0.001486,            0.001486,            0.001486
                  88,            0.016533,            0.006801,          0.00033716,             0.97855,             0.99613,             0.99268,             0.87873,            0.012159,           0.0030608,           0.0019311,            0.001387,            0.001387,            0.001387
                  89,            0.016721,           0.0068552,          0.00035476,             0.98026,             0.99613,             0.99291,              0.8984,            0.012191,           0.0030537,           0.0019401,            0.001288,            0.001288,            0.001288
                  90,            0.016663,           0.0068281,          0.00029281,             0.97523,             0.99613,              0.9924,             0.89309,            0.012152,           0.0030587,           0.0019959,            0.001189,            0.001189,            0.001189
                  91,            0.016209,           0.0066193,          0.00024531,             0.97895,             0.99613,             0.99257,             0.89478,            0.012262,           0.0030478,           0.0020441,             0.00109,             0.00109,             0.00109
                  92,            0.016237,            0.006702,          0.00025527,             0.98578,             0.99613,             0.99296,             0.91326,            0.012054,           0.0030119,           0.0020482,            0.000991,            0.000991,            0.000991
                  93,            0.016034,             0.00672,          0.00025048,             0.98397,             0.99613,             0.99288,             0.90208,            0.012023,           0.0030267,           0.0020704,            0.000892,            0.000892,            0.000892
                  94,            0.016183,           0.0066419,          0.00031853,             0.98308,             0.99613,             0.99286,             0.90618,            0.012136,           0.0030551,           0.0020746,            0.000793,            0.000793,            0.000793
                  95,            0.016007,           0.0067046,          0.00024287,             0.98445,             0.99613,             0.99239,             0.90219,            0.012104,            0.003034,           0.0020687,            0.000694,            0.000694,            0.000694
                  96,            0.016095,           0.0067158,          0.00024341,             0.98551,             0.99613,             0.99248,             0.90044,            0.012151,           0.0030384,           0.0020744,            0.000595,            0.000595,            0.000595
                  97,            0.016055,           0.0068123,          0.00026194,             0.98711,             0.99613,             0.99227,             0.90171,            0.012134,           0.0030306,           0.0020826,            0.000496,            0.000496,            0.000496
                  98,            0.015639,           0.0066113,          0.00024554,              0.9861,             0.99613,             0.99228,             0.90433,            0.011984,           0.0030421,            0.002089,            0.000397,            0.000397,            0.000397
                  99,            0.015734,           0.0064912,          0.00022554,              0.9836,             0.99613,             0.99238,             0.90044,            0.012032,           0.0030264,           0.0020884,            0.000298,            0.000298,            0.000298
