               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.024571,           0.0087553,           0.0011903,             0.97426,             0.95949,             0.98384,             0.79147,            0.016275,           0.0036769,           0.0017964,            0.008317,            0.008317,            0.008317
                  19,            0.024667,           0.0087238,           0.0012867,             0.98893,             0.99192,             0.99282,             0.78443,            0.014947,           0.0036416,           0.0016161,            0.008218,            0.008218,            0.008218
                  20,            0.024493,           0.0087494,           0.0014141,             0.98435,             0.98964,             0.99151,             0.79487,            0.014911,           0.0036482,           0.0018145,            0.008119,            0.008119,            0.008119
                  21,            0.023932,            0.008684,           0.0011073,             0.98889,             0.99318,             0.99177,             0.80799,            0.014272,           0.0034541,           0.0017368,             0.00802,             0.00802,             0.00802
                  22,            0.023865,            0.008594,           0.0010299,             0.96654,             0.99432,             0.98947,             0.76885,            0.014946,           0.0034979,           0.0017806,            0.007921,            0.007921,            0.007921
                  23,            0.023401,            0.008454,           0.0010201,             0.98628,             0.99063,              0.9921,             0.81866,            0.013919,           0.0034784,           0.0017937,            0.007822,            0.007822,            0.007822
                  24,             0.02318,           0.0085426,          0.00090325,             0.98106,             0.99263,             0.99321,             0.81255,            0.014527,           0.0033946,           0.0017062,            0.007723,            0.007723,            0.007723
                  25,            0.022871,           0.0084113,          0.00089791,             0.98914,             0.97179,             0.99263,             0.80295,            0.015181,           0.0035294,            0.001792,            0.007624,            0.007624,            0.007624
                  26,             0.02291,           0.0083136,          0.00088445,             0.98362,             0.96939,             0.98698,             0.80317,            0.014268,           0.0034546,            0.001621,            0.007525,            0.007525,            0.007525
                  27,            0.022537,           0.0084154,          0.00091003,             0.97889,             0.97168,             0.98826,             0.80713,            0.014239,           0.0033853,           0.0017877,            0.007426,            0.007426,            0.007426
                  28,            0.022946,           0.0083983,           0.0011783,             0.97355,             0.97131,             0.96989,             0.78544,            0.014374,           0.0037179,           0.0015876,            0.007327,            0.007327,            0.007327
                  29,            0.023008,           0.0087169,           0.0010187,             0.98591,             0.98835,             0.99277,             0.81819,            0.013975,           0.0033798,           0.0016502,            0.007228,            0.007228,            0.007228
                  30,             0.02256,           0.0084102,          0.00081003,             0.98822,             0.98796,             0.99272,             0.80448,            0.013909,           0.0035023,           0.0016619,            0.007129,            0.007129,            0.007129
                  31,            0.022177,           0.0081003,          0.00088176,               0.989,             0.99549,             0.99347,             0.81326,            0.013839,           0.0033773,           0.0015957,             0.00703,             0.00703,             0.00703
                  32,            0.022068,           0.0080866,          0.00073494,             0.98907,              0.9936,             0.99191,             0.82749,            0.013896,           0.0033502,           0.0016814,            0.006931,            0.006931,            0.006931
                  33,            0.021549,           0.0080898,          0.00073792,             0.98156,             0.99371,             0.99251,             0.83077,            0.013588,           0.0032994,           0.0016135,            0.006832,            0.006832,            0.006832
                  34,            0.021443,           0.0079591,          0.00085279,             0.96914,             0.99318,             0.99197,             0.81518,            0.013684,           0.0032549,           0.0016787,            0.006733,            0.006733,            0.006733
                  35,            0.021703,           0.0080918,          0.00078768,             0.98696,             0.99408,              0.9928,             0.82951,            0.013205,           0.0032623,           0.0016612,            0.006634,            0.006634,            0.006634
                  36,            0.021533,           0.0081259,           0.0008359,             0.98781,             0.99252,             0.99275,             0.85635,            0.013069,           0.0032686,           0.0016413,            0.006535,            0.006535,            0.006535
                  37,            0.021319,           0.0077871,          0.00073062,             0.97894,             0.99338,             0.99162,             0.83768,            0.013458,           0.0033006,           0.0017515,            0.006436,            0.006436,            0.006436
                  38,            0.021075,           0.0078228,          0.00072047,              0.9793,             0.99274,             0.99252,             0.84558,            0.013013,           0.0032615,           0.0016107,            0.006337,            0.006337,            0.006337
                  39,            0.020894,            0.007809,          0.00063305,             0.97925,             0.98842,               0.993,             0.82825,            0.013521,           0.0031951,           0.0016434,            0.006238,            0.006238,            0.006238
                  40,             0.02107,           0.0077757,          0.00070471,             0.98599,             0.99549,             0.99222,             0.83141,            0.013495,           0.0032293,            0.001729,            0.006139,            0.006139,            0.006139
                  41,            0.021046,           0.0077251,          0.00078986,             0.98851,             0.99372,              0.9927,             0.84674,             0.01368,           0.0032597,           0.0016001,             0.00604,             0.00604,             0.00604
                  42,            0.020815,           0.0077937,          0.00060843,             0.98724,             0.99549,             0.99167,             0.85875,            0.013262,           0.0032165,           0.0017044,            0.005941,            0.005941,            0.005941
                  43,            0.020619,           0.0078348,          0.00060679,             0.98799,             0.99248,             0.99286,             0.85048,            0.013191,           0.0032266,            0.001662,            0.005842,            0.005842,            0.005842
                  44,            0.020393,           0.0077795,          0.00066554,             0.98728,             0.99549,             0.99217,             0.85676,            0.013111,           0.0032257,           0.0016859,            0.005743,            0.005743,            0.005743
                  45,            0.020715,           0.0077522,          0.00063445,             0.98783,              0.9946,             0.99231,             0.85575,             0.01324,           0.0032408,            0.001706,            0.005644,            0.005644,            0.005644
                  46,            0.020301,           0.0077512,           0.0005978,             0.98605,             0.99455,             0.99256,             0.85666,            0.013136,           0.0032018,           0.0016597,            0.005545,            0.005545,            0.005545
                  47,            0.020206,           0.0077118,          0.00069423,             0.98984,              0.9942,             0.99225,             0.83478,              0.0133,           0.0032038,           0.0016814,            0.005446,            0.005446,            0.005446
                  48,            0.020107,           0.0076065,          0.00061278,             0.98844,             0.99445,             0.99155,             0.86985,            0.012821,           0.0031692,           0.0016397,            0.005347,            0.005347,            0.005347
                  49,            0.020017,           0.0077103,          0.00057712,             0.98823,             0.99516,             0.99287,             0.84896,            0.012916,            0.003132,           0.0016961,            0.005248,            0.005248,            0.005248
                  50,            0.019788,           0.0075594,          0.00053611,             0.98725,             0.99442,             0.99255,             0.86658,            0.012772,           0.0031367,           0.0016881,            0.005149,            0.005149,            0.005149
                  51,            0.019614,           0.0075352,          0.00058466,             0.97732,              0.9937,             0.99248,             0.85197,            0.012849,           0.0031276,           0.0017095,             0.00505,             0.00505,             0.00505
                  52,            0.019552,           0.0074702,          0.00059462,             0.98913,             0.99537,             0.99197,             0.85636,            0.012992,           0.0031553,            0.001663,            0.004951,            0.004951,            0.004951
                  53,            0.019626,           0.0074658,          0.00052906,             0.98756,             0.99549,             0.99315,             0.87237,            0.012772,           0.0031595,           0.0015747,            0.004852,            0.004852,            0.004852
                  54,             0.01946,           0.0075069,           0.0004861,             0.98831,             0.99549,             0.99337,             0.85626,            0.013047,           0.0031458,           0.0016656,            0.004753,            0.004753,            0.004753
                  55,            0.019479,           0.0075658,          0.00056254,             0.98766,             0.99549,               0.993,             0.86717,            0.012887,           0.0031206,           0.0016339,            0.004654,            0.004654,            0.004654
                  56,            0.019225,           0.0073868,           0.0005688,             0.98847,             0.99549,             0.99284,             0.86009,            0.012711,           0.0031058,            0.001625,            0.004555,            0.004555,            0.004555
                  57,            0.018971,           0.0075764,          0.00055198,             0.98568,             0.99549,             0.99276,             0.86141,            0.012922,           0.0031322,           0.0015841,            0.004456,            0.004456,            0.004456
                  58,            0.018982,            0.007324,          0.00050055,             0.98953,             0.99521,             0.99221,             0.85421,            0.012445,           0.0031164,           0.0016301,            0.004357,            0.004357,            0.004357
                  59,            0.018773,           0.0074002,          0.00049985,             0.98994,             0.99418,             0.99276,             0.85424,            0.012522,           0.0030812,            0.001576,            0.004258,            0.004258,            0.004258
                  60,            0.018821,           0.0073321,          0.00047461,             0.98967,             0.99549,             0.99237,             0.88277,            0.012579,           0.0031259,           0.0016214,            0.004159,            0.004159,            0.004159
                  61,            0.018699,           0.0071557,          0.00036848,               0.991,             0.99544,             0.99237,             0.86194,            0.012502,             0.00312,            0.001669,             0.00406,             0.00406,             0.00406
                  62,            0.018911,           0.0074105,          0.00045769,             0.99033,             0.99377,             0.99251,             0.87672,            0.012614,           0.0030716,           0.0016763,            0.003961,            0.003961,            0.003961
                  63,            0.018729,           0.0072432,          0.00052262,             0.99001,              0.9945,             0.99267,             0.85927,            0.012602,           0.0030769,           0.0016163,            0.003862,            0.003862,            0.003862
                  64,             0.01878,           0.0072638,          0.00052963,             0.99012,             0.99542,             0.99275,             0.86978,            0.012664,            0.003111,           0.0015367,            0.003763,            0.003763,            0.003763
                  65,            0.018294,           0.0071016,          0.00047194,             0.99028,             0.99484,              0.9935,             0.87988,             0.01262,           0.0030806,           0.0015394,            0.003664,            0.003664,            0.003664
                  66,            0.018272,           0.0071053,          0.00044292,             0.98901,             0.99464,             0.99331,             0.87824,            0.012537,           0.0031037,           0.0015929,            0.003565,            0.003565,            0.003565
                  67,            0.018146,           0.0073752,           0.0003894,             0.98996,             0.99434,             0.99272,             0.87311,            0.012418,            0.003036,           0.0015645,            0.003466,            0.003466,            0.003466
                  68,            0.018074,           0.0070886,          0.00037357,             0.99063,             0.99273,             0.99298,             0.87443,            0.012274,           0.0030448,           0.0015844,            0.003367,            0.003367,            0.003367
                  69,            0.018121,           0.0070023,          0.00037609,             0.98783,             0.99549,             0.99323,             0.88248,            0.012311,            0.003026,           0.0015812,            0.003268,            0.003268,            0.003268
                  70,            0.017862,           0.0069626,          0.00034695,             0.98969,             0.99549,             0.99283,              0.8888,            0.012202,           0.0030414,           0.0016262,            0.003169,            0.003169,            0.003169
                  71,            0.017762,           0.0069945,           0.0003782,             0.98905,             0.99502,             0.99335,             0.88247,            0.012136,           0.0030411,           0.0016054,             0.00307,             0.00307,             0.00307
                  72,            0.017763,           0.0071049,           0.0003927,             0.98849,             0.99452,             0.99279,             0.87318,            0.012343,           0.0030247,           0.0015965,            0.002971,            0.002971,            0.002971
                  73,            0.017666,           0.0072205,          0.00037194,             0.98791,             0.99511,             0.99318,             0.88406,            0.012321,           0.0030329,           0.0016448,            0.002872,            0.002872,            0.002872
                  74,            0.017689,             0.00702,          0.00030915,             0.98891,             0.99549,             0.99296,             0.88247,            0.012304,           0.0030327,           0.0016217,            0.002773,            0.002773,            0.002773
                  75,            0.017451,           0.0070464,          0.00031915,             0.99061,             0.99549,             0.99309,             0.89303,            0.012209,           0.0030364,           0.0015743,            0.002674,            0.002674,            0.002674
                  76,            0.017351,           0.0069904,          0.00038059,             0.98983,             0.99549,             0.99315,             0.87975,            0.012493,           0.0030796,           0.0015719,            0.002575,            0.002575,            0.002575
                  77,            0.017575,           0.0069186,          0.00034807,              0.9895,             0.99549,             0.99261,             0.89001,            0.012199,           0.0029675,           0.0016011,            0.002476,            0.002476,            0.002476
                  78,            0.017315,           0.0068341,          0.00035122,             0.99076,             0.99466,             0.99318,             0.88994,            0.012183,           0.0029783,              0.0016,            0.002377,            0.002377,            0.002377
                  79,            0.017259,           0.0068462,          0.00032051,              0.9905,             0.99549,             0.99259,             0.88679,            0.012217,           0.0029985,           0.0016556,            0.002278,            0.002278,            0.002278
                  80,            0.017289,           0.0069128,          0.00032918,             0.99073,             0.99549,             0.99298,             0.89876,            0.012166,           0.0030126,           0.0016179,            0.002179,            0.002179,            0.002179
                  81,            0.017087,           0.0069637,          0.00033204,               0.991,             0.99445,             0.99303,             0.89188,            0.012321,           0.0029963,           0.0016531,             0.00208,             0.00208,             0.00208
                  82,             0.01698,           0.0068411,          0.00032628,             0.99031,             0.99549,             0.99291,             0.89736,             0.01219,           0.0030331,             0.00162,            0.001981,            0.001981,            0.001981
                  83,            0.016985,           0.0067131,          0.00034401,             0.99001,             0.99549,             0.99333,             0.87794,            0.012309,           0.0030052,           0.0016114,            0.001882,            0.001882,            0.001882
                  84,            0.016999,           0.0067878,          0.00033233,             0.98948,             0.99549,             0.99314,             0.89369,            0.012174,           0.0030078,           0.0016324,            0.001783,            0.001783,            0.001783
                  85,            0.016752,           0.0068109,          0.00027536,              0.9897,             0.99549,             0.99302,             0.89528,            0.012224,            0.002995,           0.0016489,            0.001684,            0.001684,            0.001684
                  86,            0.016896,           0.0068968,          0.00027572,             0.98985,             0.99549,              0.9927,              0.9023,              0.0121,           0.0029733,           0.0016471,            0.001585,            0.001585,            0.001585
                  87,            0.016571,           0.0068294,          0.00027637,             0.99052,             0.99549,             0.99324,             0.89877,            0.012083,           0.0029972,           0.0016672,            0.001486,            0.001486,            0.001486
                  88,            0.016607,           0.0066308,          0.00026402,             0.98948,             0.99549,             0.99339,             0.89838,            0.012196,           0.0029865,           0.0016558,            0.001387,            0.001387,            0.001387
                  89,            0.016394,           0.0068382,          0.00025313,             0.98939,             0.99549,              0.9931,             0.89861,            0.012198,           0.0029848,            0.001692,            0.001288,            0.001288,            0.001288
                  90,            0.016408,           0.0067516,          0.00034106,             0.99072,             0.99473,             0.99291,             0.89924,            0.012146,           0.0029943,           0.0016886,            0.001189,            0.001189,            0.001189
                  91,            0.016438,           0.0065294,          0.00024971,             0.99055,             0.99549,             0.99348,             0.89364,            0.012144,           0.0029827,           0.0016708,             0.00109,             0.00109,             0.00109
                  92,            0.016043,           0.0066333,           0.0002076,              0.9908,             0.99549,             0.99356,             0.90541,            0.012115,           0.0029888,            0.001672,            0.000991,            0.000991,            0.000991
                  93,            0.016318,           0.0066574,          0.00026796,             0.99048,             0.99549,             0.99322,             0.90352,            0.012154,           0.0029702,            0.001696,            0.000892,            0.000892,            0.000892
                  94,            0.015727,           0.0064909,          0.00023093,             0.99082,             0.99549,             0.99308,             0.90673,            0.012184,           0.0029731,           0.0016898,            0.000793,            0.000793,            0.000793
                  95,             0.01595,           0.0066235,          0.00024098,             0.98986,             0.99549,             0.99302,             0.90048,            0.012034,           0.0029713,           0.0017162,            0.000694,            0.000694,            0.000694
                  96,            0.015685,            0.006546,          0.00023329,             0.99016,             0.99501,             0.99314,             0.90374,            0.012067,           0.0029601,           0.0017202,            0.000595,            0.000595,            0.000595
                  97,            0.015624,           0.0064515,            0.000201,              0.9907,             0.99547,              0.9932,             0.90607,            0.012049,           0.0029462,           0.0017258,            0.000496,            0.000496,            0.000496
                  98,            0.015633,           0.0065581,          0.00018318,             0.99036,             0.99501,              0.9929,             0.90699,               0.012,           0.0029503,           0.0017427,            0.000397,            0.000397,            0.000397
                  99,            0.015686,           0.0065304,          0.00025758,             0.99087,             0.99433,             0.99301,             0.90287,            0.012029,           0.0029489,           0.0017491,            0.000298,            0.000298,            0.000298
