               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.017436,           0.0070902,           0.0002192,             0.99487,             0.99356,             0.99189,             0.80495,            0.013125,           0.0035597,           0.0013509,            0.002179,            0.002179,            0.002179
                  81,            0.017547,           0.0068164,          0.00019294,             0.99502,             0.99356,             0.99151,             0.80747,            0.013033,           0.0035041,           0.0013693,             0.00208,             0.00208,             0.00208
                  82,            0.017356,           0.0068983,          0.00020777,              0.9951,             0.99356,             0.99189,             0.80687,             0.01293,           0.0035686,           0.0013719,            0.001981,            0.001981,            0.001981
                  83,             0.01702,           0.0068607,          0.00018707,             0.99509,             0.99356,             0.99138,             0.80166,            0.013201,           0.0035613,           0.0013999,            0.001882,            0.001882,            0.001882
                  84,            0.017233,           0.0068864,          0.00015385,             0.99492,             0.99356,               0.991,              0.8086,            0.013042,           0.0035113,           0.0013822,            0.001783,            0.001783,            0.001783
                  85,            0.017191,            0.006869,          0.00019631,             0.99496,             0.99356,             0.99117,             0.80836,            0.013192,           0.0035659,           0.0013685,            0.001684,            0.001684,            0.001684
                  86,            0.016863,           0.0068811,          0.00015991,             0.99525,             0.99356,             0.99147,             0.80821,            0.013041,           0.0035328,           0.0013824,            0.001585,            0.001585,            0.001585
                  87,            0.016937,           0.0068666,          0.00021189,             0.99517,             0.99356,             0.99159,             0.80475,            0.013335,           0.0035512,           0.0014026,            0.001486,            0.001486,            0.001486
                  88,            0.016834,            0.006883,          0.00019647,             0.99514,             0.99356,             0.99157,             0.80549,            0.013261,           0.0034944,           0.0013878,            0.001387,            0.001387,            0.001387
                  89,            0.016825,           0.0067676,          0.00018097,             0.99507,             0.99356,             0.99149,             0.80849,            0.013043,           0.0035637,           0.0013777,            0.001288,            0.001288,            0.001288
                  90,             0.01664,           0.0069039,           0.0001518,             0.99497,             0.99356,             0.99138,             0.80967,            0.012862,           0.0034737,           0.0013884,            0.001189,            0.001189,            0.001189
                  91,            0.016751,           0.0067697,          0.00014996,             0.99485,             0.99356,             0.99164,             0.81122,            0.013025,            0.003558,           0.0014227,             0.00109,             0.00109,             0.00109
                  92,            0.016516,           0.0067308,            0.000167,             0.99481,             0.99356,             0.99124,             0.80954,            0.012975,           0.0035331,           0.0014259,            0.000991,            0.000991,            0.000991
                  93,            0.016327,            0.006606,          0.00015171,             0.99505,             0.99356,             0.99134,             0.80845,            0.012935,           0.0034913,           0.0014126,            0.000892,            0.000892,            0.000892
                  94,            0.016181,           0.0066798,          0.00013462,             0.99509,             0.99356,             0.99145,              0.8121,            0.013143,            0.003539,           0.0014342,            0.000793,            0.000793,            0.000793
                  95,            0.015909,           0.0066215,          0.00012401,             0.99497,             0.99356,             0.99136,             0.81179,            0.013038,           0.0035724,           0.0014428,            0.000694,            0.000694,            0.000694
                  96,              0.0161,           0.0065045,          0.00012233,             0.99503,             0.99356,             0.99122,             0.81212,            0.012988,           0.0035362,           0.0014429,            0.000595,            0.000595,            0.000595
                  97,            0.016212,           0.0066469,          0.00018194,               0.995,             0.99356,             0.99124,             0.80941,            0.012969,           0.0035342,           0.0014581,            0.000496,            0.000496,            0.000496
                  98,            0.016104,           0.0067143,          0.00019083,             0.99496,             0.99356,             0.99145,             0.81342,            0.012942,           0.0035255,           0.0014478,            0.000397,            0.000397,            0.000397
                  99,            0.016085,           0.0068514,          0.00016938,             0.99502,             0.99356,             0.99113,             0.81123,            0.012888,           0.0035047,           0.0014486,            0.000298,            0.000298,            0.000298
