               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.070534,            0.021748,             0.02248,             0.46621,              0.8578,             0.62821,             0.27673,            0.031884,           0.0057188,           0.0024541,            0.070182,           0.0033131,           0.0033131
                   1,            0.051805,            0.012354,           0.0042285,             0.60561,             0.88488,             0.73812,             0.35633,            0.030631,           0.0039912,           0.0016803,            0.039962,           0.0064271,           0.0064271
                   2,             0.04735,            0.010293,           0.0038201,             0.72652,             0.94312,             0.81061,             0.42346,            0.027506,           0.0038882,           0.0015565,           0.0095232,           0.0093211,           0.0093211
                   3,            0.041526,            0.009818,           0.0031033,             0.98032,                   1,             0.99452,             0.66157,            0.017837,            0.003258,           0.0010222,             0.00901,             0.00901,             0.00901
                   4,            0.036911,           0.0093898,           0.0029143,             0.99014,             0.98936,             0.99466,             0.69553,            0.016109,           0.0032548,          0.00070588,             0.00901,             0.00901,             0.00901
                   5,            0.034099,           0.0089462,           0.0022149,             0.98632,                   1,             0.99487,             0.69911,            0.016288,           0.0030022,          0.00077521,             0.00868,             0.00868,             0.00868
                   6,            0.033086,           0.0085696,           0.0021777,             0.98468,             0.99475,             0.99431,             0.75059,            0.013925,           0.0028491,          0.00059641,             0.00835,             0.00835,             0.00835
                   7,            0.031813,           0.0083199,           0.0014892,             0.95702,             0.99377,             0.99465,             0.71461,            0.014188,           0.0032018,          0.00041255,             0.00802,             0.00802,             0.00802
                   8,            0.030504,           0.0081199,           0.0013568,             0.99777,             0.99916,               0.995,             0.74353,            0.014188,           0.0028855,           0.0004459,             0.00769,             0.00769,             0.00769
                   9,            0.029515,           0.0081851,           0.0010719,             0.99861,                   1,               0.995,             0.75085,            0.013098,           0.0025103,          0.00041439,             0.00736,             0.00736,             0.00736
                  10,            0.027828,           0.0078028,          0.00096945,             0.99402,              0.9993,               0.995,             0.76976,            0.012159,           0.0025098,          0.00036042,             0.00703,             0.00703,             0.00703
                  11,             0.02718,           0.0078195,          0.00087217,             0.99801,                   1,               0.995,             0.76036,            0.014036,           0.0025953,          0.00035132,              0.0067,              0.0067,              0.0067
                  12,            0.026926,           0.0075446,          0.00084706,             0.99648,                   1,               0.995,             0.75809,             0.01258,           0.0024834,          0.00031603,             0.00637,             0.00637,             0.00637
                  13,             0.02601,           0.0076284,          0.00098561,             0.99881,                   1,               0.995,             0.79619,            0.011618,           0.0024698,          0.00030011,             0.00604,             0.00604,             0.00604
                  14,            0.025671,           0.0075697,          0.00092794,             0.99902,                   1,               0.995,             0.76317,            0.012216,           0.0024295,          0.00025698,             0.00571,             0.00571,             0.00571
                  15,            0.024544,           0.0073349,          0.00073505,             0.99886,                   1,               0.995,             0.77823,            0.012064,           0.0023483,          0.00021265,             0.00538,             0.00538,             0.00538
                  16,            0.024061,            0.007166,          0.00065765,             0.99863,                   1,               0.995,             0.78721,            0.011497,           0.0023603,          0.00023384,             0.00505,             0.00505,             0.00505
                  17,            0.023779,           0.0070504,           0.0005708,             0.99811,                   1,               0.995,             0.77676,            0.011858,            0.002393,          0.00021457,             0.00472,             0.00472,             0.00472
                  18,            0.023675,           0.0069806,          0.00065307,             0.99897,                   1,               0.995,             0.78004,            0.011861,           0.0023397,          0.00018335,             0.00439,             0.00439,             0.00439
                  19,            0.023522,           0.0068712,          0.00066156,             0.99897,                   1,               0.995,             0.78925,            0.011558,           0.0023344,          0.00015603,             0.00406,             0.00406,             0.00406
                  20,            0.022709,           0.0068631,          0.00046612,             0.99879,                   1,               0.995,             0.79618,             0.01139,           0.0023135,          0.00015831,             0.00373,             0.00373,             0.00373
                  21,            0.022217,           0.0067794,          0.00048476,             0.99903,                   1,               0.995,             0.79714,            0.010931,           0.0022421,           0.0001244,              0.0034,              0.0034,              0.0034
                  22,            0.022109,           0.0067712,          0.00041941,             0.99907,                   1,               0.995,             0.78617,            0.011041,           0.0022779,          0.00010432,             0.00307,             0.00307,             0.00307
                  23,            0.021642,           0.0067221,          0.00045317,             0.99919,                   1,               0.995,              0.7975,            0.010941,           0.0022056,          9.7811e-05,             0.00274,             0.00274,             0.00274
                  24,            0.021102,           0.0065802,          0.00047942,             0.99826,                   1,               0.995,             0.80596,            0.011026,           0.0022685,          0.00010208,             0.00241,             0.00241,             0.00241
                  25,            0.020222,           0.0064945,          0.00032371,             0.99886,                   1,               0.995,             0.80509,            0.010852,            0.002262,          8.4341e-05,             0.00208,             0.00208,             0.00208
                  26,            0.020772,           0.0065844,          0.00031576,             0.99909,                   1,               0.995,             0.80789,            0.010428,           0.0022136,          6.6853e-05,             0.00175,             0.00175,             0.00175
                  27,            0.020157,           0.0063826,          0.00028682,             0.99906,                   1,               0.995,             0.81208,            0.010544,            0.002159,          5.4948e-05,             0.00142,             0.00142,             0.00142
                  28,            0.019605,           0.0064974,          0.00022484,             0.99913,                   1,               0.995,             0.80805,            0.010322,           0.0021598,          4.5041e-05,             0.00109,             0.00109,             0.00109
                  29,            0.019515,            0.006248,          0.00025994,             0.99924,                   1,               0.995,             0.80562,            0.010488,           0.0021561,          3.7637e-05,             0.00076,             0.00076,             0.00076
